Unnamed: 0,further research line,further research prefix,further research suffix,publication date,title,primary category,categories,authors,abstract,x,y,z,cluster
11749,"We conjecture that observing advice more frequently leads to habituation
in human responses, while scarce advice are perceived as more valuable, however further research
is needed in order to explain the behavioral source of this eﬀect.","Indeed, in a within-treatment analysis in the Random treatment, we ﬁnd a clear connection
between the frequency in which the advice is provided and human responsiveness to the advice,
which we term the “scarcity eﬀect”: When advice is given less frequently, it tends to be followed
by stronger responses.","More broadly, our study sug-
gests the importance of studying the eﬀect of partial or conditional advising on advice utilization,
which in contrast to various other factors (see, e.g., review in [9]) has not yet received attention in
behavioral literature.",2022-09-27 17:52:13+00:00,Learning When to Advise Human Decision Makers,cs.AI,"['cs.AI', 'cs.HC', 'cs.LG']","[arxiv.Result.Author('Gali Noti'), arxiv.Result.Author('Yiling Chen')]","Artificial intelligence (AI) systems are increasingly used for providing
advice to facilitate human decision making. While a large body of work has
explored how AI systems can be optimized to produce accurate and fair advice
and how algorithmic advice should be presented to human decision makers, in
this work we ask a different basic question: When should algorithms provide
advice? Motivated by limitations of the current practice of constantly
providing algorithmic advice, we propose the design of AI systems that interact
with the human user in a two-sided manner and provide advice only when it is
likely to be beneficial to the human in making their decision. Our AI systems
learn advising policies using past human decisions. Then, for new cases, the
learned policies utilize input from the human to identify cases where
algorithmic advice would be useful, as well as those where the human is better
off deciding alone. We conduct a large-scale experiment to evaluate our
approach by using data from the US criminal justice system on pretrial-release
decisions. In our experiment, participants were asked to assess the risk of
defendants to violate their release terms if released and were advised by
different advising approaches. The results show that our interactive-advising
approach manages to provide advice at times of need and to significantly
improve human decision making compared to fixed, non-interactive advising
approaches. Our approach has additional advantages in facilitating human
learning, preserving complementary strengths of human decision makers, and
leading to more positive responsiveness to the advice.",-0.2535894,-0.06189768,0.39401037,A
11841,"However, it is still the early stage     [1] P. Spethmann, C. Herstatt, and S. H. Thomke, “Crash
of car-graph research, and further research is ongoing for                simulation evolution and its impact on R&D in the au-
empowering ML algorithms on CAE data that will extend this                tomotive applications,” International Journal of Product
graph modeling.","The engagement and
feedback of OEMs shall enrich the semantics, which would                                         REFERENCES
empower car-graph in exploring and predicting CAE data and
step toward safer vehicles.","Development, vol.",2022-09-29 16:16:23+00:00,Graph Modeling in Computer Assisted Automotive Development,cs.AI,"['cs.AI', 'cs.CE']","[arxiv.Result.Author('Anahita Pakiman'), arxiv.Result.Author('Jochen Garcke')]","We consider graph modeling for a knowledge graph for vehicle development,
with a focus on crash safety. An organized schema that incorporates information
from various structured and unstructured data sources is provided, which
includes relevant concepts within the domain. In particular, we propose
semantics for crash computer aided engineering (CAE) data, which enables
searchability, filtering, recommendation, and prediction for crash CAE data
during the development process. This graph modeling considers the CAE data in
the context of the R\&D development process and vehicle safety. Consequently,
we connect CAE data to the protocols that are used to assess vehicle safety
performances. The R\&D process includes CAD engineering and safety attributes,
with a focus on multidisciplinary problem-solving. We describe previous efforts
in graph modeling in comparison to our proposal, discuss its strengths and
limitations, and identify areas for future work.",-0.022596762,0.11131347,-0.09424704,B
11850,"Generalization of exist-
ing machine learning models still require further study, and research in this
area will continue to provide improvements as newer and more substantial
datasets become available for study.","There is a need
for a deﬁnitive device-use and setup protocol to enable consistent results
across tests with medical-grade wearable devices.","Keywords: Stress, Wearable sensor, Empatica E4, Machine learning
PACS: 07.05.Mh, 87.85.fk
2000 MSC: 68T01, 92C99

1.",2022-09-29 23:40:38+00:00,Machine Learning for Stress Monitoring from Wearable Devices: A Systematic Literature Review,cs.AI,"['cs.AI', 'I.1']","[arxiv.Result.Author('Gideon Vos'), arxiv.Result.Author('Kelly Trinh'), arxiv.Result.Author('Zoltan Sarnyai'), arxiv.Result.Author('Mostafa Rahimi Azghadi')]","Introduction. The stress response has both subjective, psychological and
objectively measurable, biological components. Both of them can be expressed
differently from person to person, complicating the development of a generic
stress measurement model. This is further compounded by the lack of large,
labeled datasets that can be utilized to build machine learning models for
accurately detecting periods and levels of stress. The aim of this review is to
provide an overview of the current state of stress detection and monitoring
using wearable devices, and where applicable, machine learning techniques
utilized.
  Methods. This study reviewed published works contributing and/or using
datasets designed for detecting stress and their associated machine learning
methods, with a systematic review and meta-analysis of those that utilized
wearable sensor data as stress biomarkers. The electronic databases of Google
Scholar, Crossref, DOAJ and PubMed were searched for relevant articles and a
total of 24 articles were identified and included in the final analysis. The
reviewed works were synthesized into three categories of publicly available
stress datasets, machine learning, and future research directions.
  Results. A wide variety of study-specific test and measurement protocols were
noted in the literature. A number of public datasets were identified that are
labeled for stress detection. In addition, we discuss that previous works show
shortcomings in areas such as their labeling protocols, lack of statistical
power, validity of stress biomarkers, and generalization ability.
  Conclusion. Generalization of existing machine learning models still require
further study, and research in this area will continue to provide improvements
as newer and more substantial datasets become available for study.",-0.025170818,-0.17338654,-0.030074531,A
11851,"To ensure consistent, comparable results, [12] utilized
only data recorded from the right hand of each test subject, leaving the im-
portant question of sensor placement unanswered, and needing further study
to conﬁrm whether sensor placement on the dominant versus non-dominant
hand of a test subject could potentially aﬀect biomarker accuracy, and more
importantly for this review, correlation with increased levels of stress.","This dataset contains sensor recordings for both left and right hands

                                               37
of the test subjects.","Em-
patica note on their website ([2]) that newer studies have shown substantial
diﬀerences in the EDA signal between the dominant and non-dominant hand.",2022-09-29 23:40:38+00:00,Machine Learning for Stress Monitoring from Wearable Devices: A Systematic Literature Review,cs.AI,"['cs.AI', 'I.1']","[arxiv.Result.Author('Gideon Vos'), arxiv.Result.Author('Kelly Trinh'), arxiv.Result.Author('Zoltan Sarnyai'), arxiv.Result.Author('Mostafa Rahimi Azghadi')]","Introduction. The stress response has both subjective, psychological and
objectively measurable, biological components. Both of them can be expressed
differently from person to person, complicating the development of a generic
stress measurement model. This is further compounded by the lack of large,
labeled datasets that can be utilized to build machine learning models for
accurately detecting periods and levels of stress. The aim of this review is to
provide an overview of the current state of stress detection and monitoring
using wearable devices, and where applicable, machine learning techniques
utilized.
  Methods. This study reviewed published works contributing and/or using
datasets designed for detecting stress and their associated machine learning
methods, with a systematic review and meta-analysis of those that utilized
wearable sensor data as stress biomarkers. The electronic databases of Google
Scholar, Crossref, DOAJ and PubMed were searched for relevant articles and a
total of 24 articles were identified and included in the final analysis. The
reviewed works were synthesized into three categories of publicly available
stress datasets, machine learning, and future research directions.
  Results. A wide variety of study-specific test and measurement protocols were
noted in the literature. A number of public datasets were identified that are
labeled for stress detection. In addition, we discuss that previous works show
shortcomings in areas such as their labeling protocols, lack of statistical
power, validity of stress biomarkers, and generalization ability.
  Conclusion. Generalization of existing machine learning models still require
further study, and research in this area will continue to provide improvements
as newer and more substantial datasets become available for study.",-0.2524812,-0.04027302,-0.025775418,A
11860,"is distinguishable enough from closely related ones,
e.g., non-slip shoes, forCrowd, the elderly are        3 Open Resources: OpenBG
remarkable while thin and light shoes, forCrowd,
the elderly are not, because thin and light shoes      To promote further research in developing plausi-
are also suitable for young people.","(Duration is lower is better;
   (iii) Remarkability: Indicating whether a concept   GMV, CPM, CTR are all larger are better.)","ble KG representation solutions to real-world ap-
                                                       plications, we present the OpenBG Benchmark, a
   (iv) Salience: Indicating whether a concept is      challenging benchmark to facilitate reproducible,
representative and knowledge enough, so that in-       scalable, and multimodal KG research.",2022-09-30 04:03:26+00:00,Construction and Applications of Open Business Knowledge Graph,cs.AI,"['cs.AI', 'cs.CL']","[arxiv.Result.Author('Shumin Deng'), arxiv.Result.Author('Hui Chen'), arxiv.Result.Author('Zhoubo Li'), arxiv.Result.Author('Feiyu Xiong'), arxiv.Result.Author('Qiang Chen'), arxiv.Result.Author('Mosha Chen'), arxiv.Result.Author('Xiangwen Liu'), arxiv.Result.Author('Jiaoyan Chen'), arxiv.Result.Author('Jeff Z. Pan'), arxiv.Result.Author('Huajun Chen'), arxiv.Result.Author('Ningyu Zhang')]","Business Knowledge Graph is important to many enterprises today, providing
the factual knowledge and structured data that steer many products and make
them more intelligent. Despite the welcome outcome, building business KG brings
prohibitive issues of deficient structure, multiple modalities and unmanageable
quality. In this paper, we advance the practical challenges related to building
KG in non-trivial real-world systems. We introduce the process of building an
open business knowledge graph (OpenBG) derived from a well-known enterprise.
Specifically, we define a core ontology to cover various abstract products and
consumption demands, with fine-grained taxonomy and multi-modal facts in
deployed applications. OpenBG is ongoing, and the current version contains more
than 2.6 billion triples with more than 88 million entities and 2,681 types of
relations. We release all the open resources (OpenBG benchmark) derived from it
for the community. We also report benchmark results with best learned lessons
\url{https://github.com/OpenBGBenchmark/OpenBG}.",-0.017031014,-0.15112154,-0.13869113,A
11861,"OPENBG BENCHMARK: KG-CENTRIC APPLICATION                                                  Given OpenBG (full) with a full set of entities, relations,
                                                                                             triples, denoted by {E, R, T }, we utilize a three-stage method
   To promote further research in developing plausible KG                                    to build high-quality OpenBG benchmarks, including step 1:
representation solutions to real-world applications, we present                              selecting relations from R (relation reﬁnement); step 2: ﬁltering
the OpenBG Benchmark, a challenging benchmark to facilitate                                  head entities from E (head entity ﬁltering); step 3: sampling
reproducible, scalable, and multimodal KG research.","-         -
                                                                                             Wikidata5M                  4,594,485      822            20,614,279
                                                                                             OGB-LSC                    91,230,610    1,387           608,062,811    5,163     5,133
                                                                                                                                                                    15,000    10,000

 III.",We also                                  tail entities in triples T (tail entity sampling).,2022-09-30 04:03:26+00:00,Construction and Applications of Billion-Scale Pre-trained Multimodal Business Knowledge Graph,cs.AI,"['cs.AI', 'cs.CL']","[arxiv.Result.Author('Shumin Deng'), arxiv.Result.Author('Chengming Wang'), arxiv.Result.Author('Zhoubo Li'), arxiv.Result.Author('Ningyu Zhang'), arxiv.Result.Author('Zelin Dai'), arxiv.Result.Author('Hehong Chen'), arxiv.Result.Author('Feiyu Xiong'), arxiv.Result.Author('Ming Yan'), arxiv.Result.Author('Qiang Chen'), arxiv.Result.Author('Mosha Chen'), arxiv.Result.Author('Jiaoyan Chen'), arxiv.Result.Author('Jeff Z. Pan'), arxiv.Result.Author('Bryan Hooi'), arxiv.Result.Author('Huajun Chen')]","Business Knowledge Graphs (KGs) are important to many enterprises today,
providing factual knowledge and structured data that steer many products and
make them more intelligent. Despite their promising benefits, building business
KG necessitates solving prohibitive issues of deficient structure and multiple
modalities. In this paper, we advance the understanding of the practical
challenges related to building KG in non-trivial real-world systems. We
introduce the process of building an open business knowledge graph (OpenBG)
derived from a well-known enterprise, Alibaba Group. Specifically, we define a
core ontology to cover various abstract products and consumption demands, with
fine-grained taxonomy and multimodal facts in deployed applications. OpenBG is
an open business KG of unprecedented scale: 2.6 billion triples with more than
88 million entities covering over 1 million core classes/concepts and 2,681
types of relations. We release all the open resources (OpenBG benchmarks)
derived from it for the community and report experimental results of KG-centric
tasks. We also run up an online competition based on OpenBG benchmarks, and has
attracted thousands of teams. We further pre-train OpenBG and apply it to many
KG- enhanced downstream tasks in business scenarios, demonstrating the
effectiveness of billion-scale multimodal knowledge for e-commerce. All the
resources with codes have been released at
\url{https://github.com/OpenBGBenchmark/OpenBG}.",-0.024167333,0.025021622,-0.4468884,A
11862,"OPENBG BENCHMARK: KG-CENTRIC APPLICATION                                                  Given OpenBG (full) with a full set of entities, relations,
                                                                                             triples, denoted by {E, R, T }, we utilize a three-stage method
   To promote further research in developing plausible KG                                    to build high-quality OpenBG benchmarks, including step 1:
representation solutions to real-world applications, we present                              selecting relations from R (relation reﬁnement); step 2: ﬁltering
the OpenBG Benchmark, a challenging benchmark to facilitate                                  head entities from E (head entity ﬁltering); step 3: sampling
reproducible, scalable, and multimodal KG research.","-         -
                                                                                             Wikidata5M                  4,594,485      822            20,614,279
                                                                                             OGB-LSC                    91,230,610    1,387           608,062,811    5,163     5,133
                                                                                                                                                                    15,000    10,000

 III.",We also                                  tail entities in triples T (tail entity sampling).,2022-09-30 04:03:26+00:00,Construction and Applications of Billion-Scale Pre-trained Multimodal Business Knowledge Graph,cs.AI,"['cs.AI', 'cs.CL']","[arxiv.Result.Author('Shumin Deng'), arxiv.Result.Author('Chengming Wang'), arxiv.Result.Author('Zhoubo Li'), arxiv.Result.Author('Ningyu Zhang'), arxiv.Result.Author('Zelin Dai'), arxiv.Result.Author('Hehong Chen'), arxiv.Result.Author('Feiyu Xiong'), arxiv.Result.Author('Ming Yan'), arxiv.Result.Author('Qiang Chen'), arxiv.Result.Author('Mosha Chen'), arxiv.Result.Author('Jiaoyan Chen'), arxiv.Result.Author('Jeff Z. Pan'), arxiv.Result.Author('Bryan Hooi'), arxiv.Result.Author('Huajun Chen')]","Business Knowledge Graphs (KGs) are important to many enterprises today,
providing factual knowledge and structured data that steer many products and
make them more intelligent. Despite their promising benefits, building business
KG necessitates solving prohibitive issues of deficient structure and multiple
modalities. In this paper, we advance the understanding of the practical
challenges related to building KG in non-trivial real-world systems. We
introduce the process of building an open business knowledge graph (OpenBG)
derived from a well-known enterprise, Alibaba Group. Specifically, we define a
core ontology to cover various abstract products and consumption demands, with
fine-grained taxonomy and multimodal facts in deployed applications. OpenBG is
an open business KG of unprecedented scale: 2.6 billion triples with more than
88 million entities covering over 1 million core classes/concepts and 2,681
types of relations. We release all the open resources (OpenBG benchmarks)
derived from it for the community and report experimental results of KG-centric
tasks. We also run up an online competition based on OpenBG benchmarks, and has
attracted thousands of teams. We further pre-train OpenBG and apply it to many
KG- enhanced downstream tasks in business scenarios, demonstrating the
effectiveness of billion-scale multimodal knowledge for e-commerce. All the
resources with codes have been released at
\url{https://github.com/OpenBGBenchmark/OpenBG}.",-0.024167333,0.025021622,-0.4468884,A
11868,"Therefore, subsequent research fo-
Based on the previous work, ST quantization10,            cuses on enhancing the binary network representa-
we further study the application of the attention         tion.",causes the decay.,"Firstly, Ref.",2022-09-30 08:48:31+00:00,Convolutional Neural Networks Quantization with Attention,cs.AI,"['cs.AI', 'cs.CV']","[arxiv.Result.Author('Binyi Wu'), arxiv.Result.Author('Bernd Waschneck'), arxiv.Result.Author('Christian Georg Mayr')]","It has been proven that, compared to using 32-bit floating-point numbers in
the training phase, Deep Convolutional Neural Networks (DCNNs) can operate with
low precision during inference, thereby saving memory space and power
consumption. However, quantizing networks is always accompanied by an accuracy
decrease. Here, we propose a method, double-stage Squeeze-and-Threshold
(double-stage ST). It uses the attention mechanism to quantize networks and
achieve state-of-art results. Using our method, the 3-bit model can achieve
accuracy that exceeds the accuracy of the full-precision baseline model. The
proposed double-stage ST activation quantization is easy to apply: inserting it
before the convolution.",0.026685312,-0.12947908,-0.22417812,C
11891,"advanced methods based on further studying the ensemble
                                                                       boosting effects are left for future work.","More
the core tensor Wk as its weights and rk: as its input.","The main novelties of MEIM are in better parameterization
                                                                          Note that MEI is easy to implement in common deep learn-
of the core tensor and mapping matrix, by looking from two             ing frameworks by using only matrix product.",2022-09-30 17:20:03+00:00,MEIM: Multi-partition Embedding Interaction Beyond Block Term Format for Efficient and Expressive Link Prediction,cs.AI,"['cs.AI', 'cs.LG']","[arxiv.Result.Author('Hung-Nghiep Tran'), arxiv.Result.Author('Atsuhiro Takasu')]","Knowledge graph embedding aims to predict the missing relations between
entities in knowledge graphs. Tensor-decomposition-based models, such as
ComplEx, provide a good trade-off between efficiency and expressiveness, that
is crucial because of the large size of real world knowledge graphs. The recent
multi-partition embedding interaction (MEI) model subsumes these models by
using the block term tensor format and provides a systematic solution for the
trade-off. However, MEI has several drawbacks, some of which carried from its
subsumed tensor-decomposition-based models. In this paper, we address these
drawbacks and introduce the Multi-partition Embedding Interaction iMproved
beyond block term format (MEIM) model, with independent core tensor for
ensemble effects and soft orthogonality for max-rank mapping, in addition to
multi-partition embedding. MEIM improves expressiveness while still being
highly efficient, helping it to outperform strong baselines and achieve
state-of-the-art results on difficult link prediction benchmarks using fairly
small embedding sizes. The source code is released at
https://github.com/tranhungnghiep/MEIM-KGE.",0.19044232,-0.0062552,-0.21537891,C
11892,"advanced methods based on further studying the ensemble
                                                                       boosting effects are left for future work.","More
the core tensor Wk as its weights and rk: as its input.","The main novelties of MEIM are in better parameterization
                                                                          Note that MEI is easy to implement in common deep learn-
of the core tensor and mapping matrix, by looking from two             ing frameworks by using only matrix product.",2022-09-30 17:20:03+00:00,MEIM: Multi-partition Embedding Interaction Beyond Block Term Format for Efficient and Expressive Link Prediction,cs.AI,"['cs.AI', 'cs.LG']","[arxiv.Result.Author('Hung Nghiep Tran'), arxiv.Result.Author('Atsuhiro Takasu')]","Knowledge graph embedding aims to predict the missing relations between
entities in knowledge graphs. Tensor-decomposition-based models, such as
ComplEx, provide a good trade-off between efficiency and expressiveness, that
is crucial because of the large size of real world knowledge graphs. The recent
multi-partition embedding interaction (MEI) model subsumes these models by
using the block term tensor format and provides a systematic solution for the
trade-off. However, MEI has several drawbacks, some of which carried from its
subsumed tensor-decomposition-based models. In this paper, we address these
drawbacks and introduce the Multi-partition Embedding Interaction iMproved
beyond block term format (MEIM) model, with independent core tensor for
ensemble effects and soft orthogonality for max-rank mapping, in addition to
multi-partition embedding. MEIM improves expressiveness while still being
highly efficient, helping it to outperform strong baselines and achieve
state-of-the-art results on difficult link prediction benchmarks using fairly
small embedding sizes. The source code is released at
https://github.com/tranhungnghiep/MEIM-KGE.",0.19044232,-0.0062552,-0.21537891,C
11951,"of view, and formulate further research accordingly.","This allows us to
                                       and auditing it, and this should also feed into the perception      then identify and address the issue from that systemic point
                                       problem, as we illustrate with a self-driving car example.",We believe that this brings multiple beneﬁts.,2022-10-02 19:49:55+00:00,"Establishing Meta-Decision-Making for AI: An Ontology of Relevance, Representation and Reasoning",cs.AI,"['cs.AI', 'cs.CY', 'cs.LO', 'cs.MA']","[arxiv.Result.Author('Cosmin Badea'), arxiv.Result.Author('Leilani Gilpin')]","We propose an ontology of building decision-making systems, with the aim of
establishing Meta-Decision-Making for Artificial Intelligence (AI), improving
autonomy, and creating a framework to build metrics and benchmarks upon. To
this end, we propose the three parts of Relevance, Representation, and
Reasoning, and discuss their value in ensuring safety and mitigating risk in
the context of third wave cognitive systems. Our nomenclature reflects the
literature on decision-making, and our ontology allows researchers that adopt
it to frame their work in relation to one or more of these parts.",-0.2975012,-0.07366535,0.23610806,A
12130,"For future works, we aim to integrate stochasticity(such as job release time, machine
breakdown, and stochastic duration) into our environment for further study on the robustness
and adaptivity of RL solutions.","In addition, our solution has state-of-the-art
performance close to the best constraint solver (OR-Tools).","Adding stochasticity also helps with the simulation of practical
environments considering the unpredictability of scheduling problems in real life.",2022-10-07 16:31:01+00:00,Reinforcement Learning Approach for Multi-Agent Flexible Scheduling Problems,cs.AI,"['cs.AI', 'cs.MA', 'cs.SY', 'eess.SY']","[arxiv.Result.Author('Hongjian Zhou'), arxiv.Result.Author('Boyang Gu'), arxiv.Result.Author('Chenghao Jin')]","Scheduling plays an important role in automated production. Its impact can be
found in various fields such as the manufacturing industry, the service
industry and the technology industry. A scheduling problem (NP-hard) is a task
of finding a sequence of job assignments on a given set of machines with the
goal of optimizing the objective defined. Methods such as Operation Research,
Dispatching Rules, and Combinatorial Optimization have been applied to
scheduling problems but no solution guarantees to find the optimal solution.
The recent development of Reinforcement Learning has shown success in
sequential decision-making problems. This research presents a Reinforcement
Learning approach for scheduling problems. In particular, this study delivers
an OpenAI gym environment with search-space reduction for Job Shop Scheduling
Problems and provides a heuristic-guided Q-Learning solution with
state-of-the-art performance for Multi-agent Flexible Job Shop Problems.",-0.05611883,0.39537436,-0.10803969,B
12280,"A suitable assembly dataset
                                        generated a feasible and reasonable assembly sequence as a        composed of a moderate number of instances and containing
                                        benchmark for further research.","Meanwhile, we compared      than sequence assembly planning, so a dataset speciﬁcally
                                        the different effects of node features and edge features and      for ASP problem is demanded.","Our data set and code is          common block relationships would provide us with more
                                        available on https://github.com/AIR-DISCOVER/ICRA ASP.",2022-10-11 08:06:16+00:00,Planning Assembly Sequence with Graph Transformer,cs.AI,"['cs.AI', 'cs.LG']","[arxiv.Result.Author('Lin Ma'), arxiv.Result.Author('Jiangtao Gong'), arxiv.Result.Author('Hao Xu'), arxiv.Result.Author('Hao Chen'), arxiv.Result.Author('Hao Zhao'), arxiv.Result.Author('Wenbing Huang'), arxiv.Result.Author('Guyue Zhou')]","Assembly sequence planning (ASP) is the essential process for modern
manufacturing, proven to be NP-complete thus its effective and efficient
solution has been a challenge for researchers in the field. In this paper, we
present a graph-transformer based framework for the ASP problem which is
trained and demonstrated on a self-collected ASP database. The ASP database
contains a self-collected set of LEGO models. The LEGO model is abstracted to a
heterogeneous graph structure after a thorough analysis of the original
structure and feature extraction. The ground truth assembly sequence is first
generated by brute-force search and then adjusted manually to in line with
human rational habits. Based on this self-collected ASP dataset, we propose a
heterogeneous graph-transformer framework to learn the latent rules for
assembly planning. We evaluated the proposed framework in a series of
experiment. The results show that the similarity of the predicted and ground
truth sequences can reach 0.44, a medium correlation measured by Kendall's
$\tau$. Meanwhile, we compared the different effects of node features and edge
features and generated a feasible and reasonable assembly sequence as a
benchmark for further research. Our data set and code is available on
https://github.com/AIR-DISCOVER/ICRA\_ASP.",0.1031369,0.20306168,-0.36565346,C
12281,"A suitable assembly dataset
                                        generated a feasible and reasonable assembly sequence as a        composed of a moderate number of instances and containing
                                        benchmark for further research.","Meanwhile, we compared      than sequence assembly planning, so a dataset speciﬁcally
                                        the different effects of node features and edge features and      for ASP problem is demanded.","Our data set and code is          common block relationships would provide us with more
                                        available on https://github.com/AIR-DISCOVER/ICRA ASP             opportunities to establish universal solutions to the ASP
                                                                                                          problem.",2022-10-11 08:06:16+00:00,Planning Assembly Sequence with Graph Transformer,cs.AI,"['cs.AI', 'cs.LG']","[arxiv.Result.Author('Lin Ma'), arxiv.Result.Author('Jiangtao Gong'), arxiv.Result.Author('Hao Xu'), arxiv.Result.Author('Hao Chen'), arxiv.Result.Author('Hao Zhao'), arxiv.Result.Author('Wenbing Huang'), arxiv.Result.Author('Guyue Zhou')]","Assembly sequence planning (ASP) is the essential process for modern
manufacturing, proven to be NP-complete thus its effective and efficient
solution has been a challenge for researchers in the field. In this paper, we
present a graph-transformer based framework for the ASP problem which is
trained and demonstrated on a self-collected ASP database. The ASP database
contains a self-collected set of LEGO models. The LEGO model is abstracted to a
heterogeneous graph structure after a thorough analysis of the original
structure and feature extraction. The ground truth assembly sequence is first
generated by brute-force search and then adjusted manually to in line with
human rational habits. Based on this self-collected ASP dataset, we propose a
heterogeneous graph-transformer framework to learn the latent rules for
assembly planning. We evaluated the proposed framework in a series of
experiment. The results show that the similarity of the predicted and ground
truth sequences can reach 0.44, a medium correlation measured by Kendall's
$\tau$. Meanwhile, we compared the different effects of node features and edge
features and generated a feasible and reasonable assembly sequence as a
benchmark for further research. Our data set and code is available on
https://github.com/AIR-DISCOVER/ICRA\_ASP.",0.10292964,0.22418773,-0.34032157,C
12282,"A suitable assembly dataset
                                        generated a feasible and reasonable assembly sequence as a        composed of a moderate number of instances and containing
                                        benchmark for further research.","Meanwhile, we compared      than sequence assembly planning, so a dataset speciﬁcally
                                        the different effects of node features and edge features and      for ASP problem is demanded.","Our data set and code is          common block relationships would provide us with more
                                        available on https://github.com/AIR-DISCOVER/ICRA ASP.",2022-10-11 08:06:16+00:00,Planning Assembly Sequence with Graph Transformer,cs.AI,"['cs.AI', 'cs.LG']","[arxiv.Result.Author('Lin Ma'), arxiv.Result.Author('Jiangtao Gong'), arxiv.Result.Author('Hao Xu'), arxiv.Result.Author('Hao Chen'), arxiv.Result.Author('Hao Zhao'), arxiv.Result.Author('Wenbing Huang'), arxiv.Result.Author('Guyue Zhou')]","Assembly sequence planning (ASP) is the essential process for modern
manufacturing, proven to be NP-complete thus its effective and efficient
solution has been a challenge for researchers in the field. In this paper, we
present a graph-transformer based framework for the ASP problem which is
trained and demonstrated on a self-collected ASP database. The ASP database
contains a self-collected set of LEGO models. The LEGO model is abstracted to a
heterogeneous graph structure after a thorough analysis of the original
structure and feature extraction. The ground truth assembly sequence is first
generated by brute-force search and then adjusted manually to in line with
human rational habits. Based on this self-collected ASP dataset, we propose a
heterogeneous graph-transformer framework to learn the latent rules for
assembly planning. We evaluated the proposed framework in a series of
experiment. The results show that the similarity of the predicted and ground
truth sequences can reach 0.44, a medium correlation measured by Kendall's
$\tau$. Meanwhile, we compared the different effects of node features and edge
features and generated a feasible and reasonable assembly sequence as a
benchmark for further research. Our data set and code is available on
https://github.com/AIR-DISCOVER/ICRA\_ASP.",0.1031369,0.20306168,-0.36565346,C
12365,"The operation of NATL is premised on the existence of a knowledge base (KB) of logic terms (It is also
possible to simultaneously acquire knowledge and thinking skills, as in the development of a human child,
but this is an issue for further study in the future).",The outlook for this point will be discussed below.,"In order to perform meaningful veriﬁcation and evaluation
of a particular inference task toward the realization of a functioning reasoner, it is necessary to clarify that the
given problem can be solved by operating the KB.",2022-10-12 15:31:35+00:00,Non-Axiomatic Term Logic: A Computational Theory of Cognitive Symbolic Reasoning,cs.AI,"['cs.AI', 'cs.LO']",[arxiv.Result.Author('Kotaro Funakoshi')],"This paper presents Non-Axiomatic Term Logic (NATL) as a theoretical
computational framework of humanlike symbolic reasoning in artificial
intelligence. NATL unites a discrete syntactic system inspired from Aristotle's
term logic and a continuous semantic system based on the modern idea of
distributed representations, or embeddings. This paper positions the proposed
approach in the phylogeny and the literature of logic, and explains the
framework. As it is yet no more than a theory and it requires much further
elaboration to implement it, no quantitative evaluation is presented. Instead,
qualitative analyses of arguments using NATL, some applications to possible
cognitive science/robotics-related research, and remaining issues towards a
machinery implementation are discussed.",-0.18556662,-0.10748066,0.016522357,A
12571,"Hence, further research on
semantic, concept-based explanations acquired via human computation is needed [18, 91].","Yet, one might need
clear human concepts to reason over the alignment of the features [17].",Leveraging Literature on Knowledge Acquisition for Identifying Expected Features.,2022-10-17 10:00:51+00:00,A.I. Robustness: a Human-Centered Perspective on Technological Challenges and Opportunities,cs.AI,['cs.AI'],"[arxiv.Result.Author('Andrea Tocchetti'), arxiv.Result.Author('Lorenzo Corti'), arxiv.Result.Author('Agathe Balayn'), arxiv.Result.Author('Mireia Yurrita'), arxiv.Result.Author('Philip Lippmann'), arxiv.Result.Author('Marco Brambilla'), arxiv.Result.Author('Jie Yang')]","Despite the impressive performance of Artificial Intelligence (AI) systems,
their robustness remains elusive and constitutes a key issue that impedes
large-scale adoption. Robustness has been studied in many domains of AI, yet
with different interpretations across domains and contexts. In this work, we
systematically survey the recent progress to provide a reconciled terminology
of concepts around AI robustness. We introduce three taxonomies to organize and
describe the literature both from a fundamental and applied point of view: 1)
robustness by methods and approaches in different phases of the machine
learning pipeline; 2) robustness for specific model architectures, tasks, and
systems; and in addition, 3) robustness assessment methodologies and insights,
particularly the trade-offs with other trustworthiness properties. Finally, we
identify and discuss research gaps and opportunities and give an outlook on the
field. We highlight the central role of humans in evaluating and enhancing AI
robustness, considering the necessary knowledge humans can provide, and discuss
the need for better understanding practices and developing supportive tools in
the future.",-0.08235628,-0.40893424,0.08106443,A
