Unnamed: 0,further research line,further research prefix,further research suffix,publication date,title,primary category,categories,authors,abstract,x,y,z,cluster
8286,"Hence, there is a need to further study
the fundamentals of how loss landscapes and gradient ﬁelds are affected by rigid contacts.","That
said, very few works considered contact-rich tasks, and one prior work highlighted the potential
fundamental limitations of gradients for rigid contacts [6].","For that,
we created several scenarios using Nimble [14] and Warp [27] frameworks (described below).",2022-06-28 17:08:53+00:00,Rethinking Optimization with Differentiable Simulation from a Global Perspective,stat.ML,"['stat.ML', 'cs.LG', 'cs.RO']","[arxiv.Result.Author('Rika Antonova'), arxiv.Result.Author('Jingyun Yang'), arxiv.Result.Author('Krishna Murthy Jatavallabhula'), arxiv.Result.Author('Jeannette Bohg')]","Differentiable simulation is a promising toolkit for fast gradient-based
policy optimization and system identification. However, existing approaches to
differentiable simulation have largely tackled scenarios where obtaining smooth
gradients has been relatively easy, such as systems with mostly smooth
dynamics. In this work, we study the challenges that differentiable simulation
presents when it is not feasible to expect that a single descent reaches a
global optimum, which is often a problem in contact-rich scenarios. We analyze
the optimization landscapes of diverse scenarios that contain both rigid bodies
and deformable objects. In dynamic environments with highly deformable objects
and fluids, differentiable simulators produce rugged landscapes with
nonetheless useful gradients in some parts of the space. We propose a method
that combines Bayesian optimization with semi-local 'leaps' to obtain a global
search method that can use gradients effectively, while also maintaining robust
performance in regions with noisy gradients. We show that our approach
outperforms several gradient-based and gradient-free baselines on an extensive
set of experiments in simulation, and also validate the method using
experiments with a real robot and deformables. Videos and supplementary
materials are available at https://tinyurl.com/globdiff",0.122392066,-0.023048997,0.07658345,A
8365,"A related
                                                          topic that deserves further research is the modeling
The uniform spectral gap of the graph pCN algo-           of ﬂexible nonstationary graph-based GPs by appro-
rithm ensures its independent rate of convergence in      priate choice of graph-Laplacian and similarities be-
the limit N → ∞ with ﬁxed number n of labels.","For instance, [SAY21] analyzes
                                                          the ﬁnite element approach from spatial statistics us-
7.1 Theory                                                ing the techniques outlined in Section 6.",How-        tween features.,2022-07-03 18:39:03+00:00,Mathematical Foundations of Graph-Based Bayesian Semi-Supervised Learning,stat.ML,"['stat.ML', 'cs.LG', 'math.PR', 'math.ST', 'stat.ME', 'stat.TH']","[arxiv.Result.Author('Nicolas García Trillos'), arxiv.Result.Author('Daniel Sanz-Alonso'), arxiv.Result.Author('Ruiyi Yang')]","In recent decades, science and engineering have been revolutionized by a
momentous growth in the amount of available data. However, despite the
unprecedented ease with which data are now collected and stored, labeling data
by supplementing each feature with an informative tag remains to be
challenging. Illustrative tasks where the labeling process requires expert
knowledge or is tedious and time-consuming include labeling X-rays with a
diagnosis, protein sequences with a protein type, texts by their topic, tweets
by their sentiment, or videos by their genre. In these and numerous other
examples, only a few features may be manually labeled due to cost and time
constraints. How can we best propagate label information from a small number of
expensive labeled features to a vast number of unlabeled ones? This is the
question addressed by semi-supervised learning (SSL).
  This article overviews recent foundational developments on graph-based
Bayesian SSL, a probabilistic framework for label propagation using
similarities between features. SSL is an active research area and a thorough
review of the extant literature is beyond the scope of this article. Our focus
will be on topics drawn from our own research that illustrate the wide range of
mathematical tools and ideas that underlie the rigorous study of the
statistical accuracy and computational efficiency of graph-based Bayesian SSL.",0.1442958,-0.18742207,0.19298118,A
8366,The contrac-      text also requires further research.,"However, how best to utilize
ration of MCMC algorithms that scale in this joint        the Bayesian probabilistic framework in the SSL con-
limit is an interesting open direction.","We envision new
tion of the posterior distribution in this regime has     opportunities to develop active learning strategies for
been discussed in Section 6.",2022-07-03 18:39:03+00:00,Mathematical Foundations of Graph-Based Bayesian Semi-Supervised Learning,stat.ML,"['stat.ML', 'cs.LG', 'math.PR', 'math.ST', 'stat.ME', 'stat.TH']","[arxiv.Result.Author('Nicolas García Trillos'), arxiv.Result.Author('Daniel Sanz-Alonso'), arxiv.Result.Author('Ruiyi Yang')]","In recent decades, science and engineering have been revolutionized by a
momentous growth in the amount of available data. However, despite the
unprecedented ease with which data are now collected and stored, labeling data
by supplementing each feature with an informative tag remains to be
challenging. Illustrative tasks where the labeling process requires expert
knowledge or is tedious and time-consuming include labeling X-rays with a
diagnosis, protein sequences with a protein type, texts by their topic, tweets
by their sentiment, or videos by their genre. In these and numerous other
examples, only a few features may be manually labeled due to cost and time
constraints. How can we best propagate label information from a small number of
expensive labeled features to a vast number of unlabeled ones? This is the
question addressed by semi-supervised learning (SSL).
  This article overviews recent foundational developments on graph-based
Bayesian SSL, a probabilistic framework for label propagation using
similarities between features. SSL is an active research area and a thorough
review of the extant literature is beyond the scope of this article. Our focus
will be on topics drawn from our own research that illustrate the wide range of
mathematical tools and ideas that underlie the rigorous study of the
statistical accuracy and computational efficiency of graph-based Bayesian SSL.",0.0819276,0.15774831,-0.028576326,B
8422,"A further study on whether the trend during
that time period is meaningful to the U.S. economy would be an interesting topic.","However, such a trend is interrupted by the COVID-19 pan-
demic right after December 2019, making it unclear whether the trend would have continued
if there had not been the COVID-19 pandemic.","Moreover, the rolling-window p-value analysis by the FACT provides a way to unveil
the eﬀects of the COVID-19 pandemic.",2022-07-04 19:05:08+00:00,FACT: High-Dimensional Random Forests Inference,stat.ML,"['stat.ML', 'cs.LG', 'math.ST', 'stat.TH']","[arxiv.Result.Author('Chien-Ming Chi'), arxiv.Result.Author('Yingying Fan'), arxiv.Result.Author('Jinchi Lv')]","Random forests is one of the most widely used machine learning methods over
the past decade thanks to its outstanding empirical performance. Yet, because
of its black-box nature, the results by random forests can be hard to interpret
in many big data applications. Quantifying the usefulness of individual
features in random forests learning can greatly enhance its interpretability.
Existing studies have shown that some popularly used feature importance
measures for random forests suffer from the bias issue. In addition, there lack
comprehensive size and power analyses for most of these existing methods. In
this paper, we approach the problem via hypothesis testing, and suggest a
framework of the self-normalized feature-residual correlation test (FACT) for
evaluating the significance of a given feature in the random forests model with
bias-resistance property, where our null hypothesis concerns whether the
feature is conditionally independent of the response given all other features.
Such an endeavor on random forests inference is empowered by some recent
developments on high-dimensional random forests consistency. The vanilla
version of our FACT test can suffer from the bias issue in the presence of
feature dependency. We exploit the techniques of imbalancing and conditioning
for bias correction. We further incorporate the ensemble idea into the FACT
statistic through feature transformations for the enhanced power. Under a
fairly general high-dimensional nonparametric model setting with dependent
features, we formally establish that FACT can provide theoretically justified
random forests feature p-values and enjoy appealing power through nonasymptotic
analyses. The theoretical results and finite-sample advantages of the newly
suggested method are illustrated with several simulation examples and an
economic forecasting application in relation to COVID-19.",-0.36319232,-0.047833346,-0.20790996,C
8536,"We expect this work to
motivate physics-inspired algorithms and further research on the emerging ﬁelds at the intersection of physics and
machine learning.",This discussion tells us that QAVB can be realized in a quantum system.,"Appendix A: Introduction of Appendices

   This supplemental information (SI) covers background material such as, the Gaussian Mixture Model (GMM), and
the conjugate priors used for various parameters in the GMM.",2022-07-07 06:06:36+00:00,Quantum Advantage in Variational Bayes Inference,stat.ML,"['stat.ML', 'cond-mat.stat-mech', 'cs.LG', 'quant-ph']","[arxiv.Result.Author('Hideyuki Miyahara'), arxiv.Result.Author('Vwani Roychowdhury')]","Variational Bayes (VB) inference algorithm is used widely to estimate both
the parameters and the unobserved hidden variables in generative statistical
models. The algorithm -- inspired by variational methods used in computational
physics -- is iterative and can get easily stuck in local minima, even when
classical techniques, such as deterministic annealing (DA), are used. We study
a variational Bayes (VB) inference algorithm based on a non-traditional quantum
annealing approach -- referred to as quantum annealing variational Bayes (QAVB)
inference -- and show that there is indeed a quantum advantage to QAVB over its
classical counterparts. In particular, we show that such better performance is
rooted in key concepts from quantum mechanics: (i) the ground state of the
Hamiltonian of a quantum system -- defined from the given variational Bayes
(VB) problem -- corresponds to an optimal solution for the minimization problem
of the variational free energy at very low temperatures; (ii) such a ground
state can be achieved by a technique paralleling the quantum annealing process;
and (iii) starting from this ground state, the optimal solution to the VB
problem can be achieved by increasing the heat bath temperature to unity, and
thereby avoiding local minima introduced by spontaneous symmetry breaking
observed in classical physics based VB algorithms. We also show that the update
equations of QAVB can be potentially implemented using $\lceil \log K \rceil$
qubits and $\mathcal{O} (K)$ operations per step. Thus, QAVB can match the time
complexity of existing VB algorithms, while delivering higher performance.",0.2882161,0.14776513,0.057302482,A
8909,"While other authors have reviewed available literature
and concluded that there was not suﬃcient evidence to support or reject this
hypothesis (Dagorn et al., 2012), further research has been called for.","In a wider context, one of the main concerns around dFAD use has been
centered on the possibility that dFADs could constitute an ecological trap,
whereby tuna remain associated to the dFAD even as it drifts into areas that are

                                                   16
not favorable for the tuna’s growth and development (Marsac et al., 2000; Hallier
and Gaertner, 2008).","One
of the novel aspects of the current study was the application of a regression
model to the echo-sounder buoy data, which allowed for direct estimates of tuna
biomass aggregated to the dFAD (Precioso et al., 2022), and the calculation
of two derived metrics: AT and DT, which could provide further insight into
the nature of tuna’s association to dFADs.",2022-07-14 16:45:54+00:00,How do tuna schools associate to dFADs? A study using echo-sounder buoys to identify global patterns,stat.ML,"['stat.ML', 'cs.LG']","[arxiv.Result.Author('Manuel Navarro-García'), arxiv.Result.Author('Daniel Precioso'), arxiv.Result.Author(""Kathryn Gavira-O'Neill""), arxiv.Result.Author('Alberto Torres-Barrán'), arxiv.Result.Author('David Gordo'), arxiv.Result.Author('Víctor Gallego'), arxiv.Result.Author('David Gómez-Ullate')]","Based on the data gathered by echo-sounder buoys attached to drifting Fish
Aggregating Devices (dFADs) across tropical oceans, the current study applies a
Machine Learning protocol to examine the temporal trends of tuna schools'
association to drifting objects. Using a binary output, metrics typically used
in the literature were adapted to account for the fact that the entire tuna
aggregation under the dFAD was considered. The median time it took tuna to
colonize the dFADs for the first time varied between 25 and 43 days, depending
on the ocean, and the longest soak and colonization times were registered in
the Pacific Ocean. The tuna schools' Continuous Residence Times were generally
shorter than Continuous Absence Times (median values between 5 and 7 days, and
9 and 11 days, respectively), in line with the results found by previous
studies. Using a regression output, two novel metrics, namely aggregation time
and disaggregation time, were estimated to obtain further insight into the
symmetry of the aggregation process. Across all oceans, the time it took for
the tuna aggregation to depart from the dFADs was not significantly longer than
the time it took for the aggregation to form. The value of these results in the
context of the ""ecological trap"" hypothesis is discussed, and further analyses
to enrich and make use of this data source are proposed.",-0.33598864,-0.101014405,-0.09725231,C
8999,"This result calls for further research, exploring systematic
ways to combine the multivariate standpoint of ManiFeSt with univariate considerations.","Now, the maximal accuracy is 88.1%, and it
is obtained by selecting only 40 features.","The enhanced generalization capabilities are demonstrated here only with respect to ﬁlter methods,
since embedded and wrapper methods typically suffer from large generalization errors when applied
to small datasets [16, 13, 70].",2022-07-18 12:58:01+00:00,ManiFeSt: Manifold-based Feature Selection for Small Data Sets,stat.ML,"['stat.ML', 'cs.LG', 'eess.SP']","[arxiv.Result.Author('David Cohen'), arxiv.Result.Author('Tal Shnitzer'), arxiv.Result.Author('Yuval Kluger'), arxiv.Result.Author('Ronen Talmon')]","In this paper, we present a new method for few-sample supervised feature
selection (FS). Our method first learns the manifold of the feature space of
each class using kernels capturing multi-feature associations. Then, based on
Riemannian geometry, a composite kernel is computed, extracting the differences
between the learned feature associations. Finally, a FS score based on spectral
analysis is proposed. Considering multi-feature associations makes our method
multivariate by design. This in turn allows for the extraction of the hidden
manifold underlying the features and avoids overfitting, facilitating
few-sample FS. We showcase the efficacy of our method on illustrative examples
and several benchmarks, where our method demonstrates higher accuracy in
selecting the informative features compared to competing methods. In addition,
we show that our FS leads to improved classification and better generalization
when applied to test data.",-0.1508098,0.18697298,0.19743375,B
9186,"Also, our further research will be aimed at
improving the scalability of the proposed approach using sparse GP formu-
lations.","In future work, we will attempt to overcome this issue by
proposing a new hybrid GP CC-OPF method that combines linear and non-
linear approximation methods.","References

 [1] Z. Liu, L. v. d. Sluis, W. Winter, Challenges, experiences and possible
      solutions in transmission system operation with large wind integration,

                                               25
      OSTI (2012).",2022-07-21 23:02:35+00:00,Data-Driven Stochastic AC-OPF using Gaussian Processes,stat.ML,"['stat.ML', 'cs.LG', 'cs.SY', 'eess.SY']","[arxiv.Result.Author('Mile Mitrovic'), arxiv.Result.Author('Aleksandr Lukashevich'), arxiv.Result.Author('Petr Vorobev'), arxiv.Result.Author('Vladimir Terzija'), arxiv.Result.Author('Semen Budenny'), arxiv.Result.Author('Yury Maximov'), arxiv.Result.Author('Deepjyoti Deka')]","In recent years, electricity generation has been responsible for more than a
quarter of the greenhouse gas emissions in the US. Integrating a significant
amount of renewables into a power grid is probably the most accessible way to
reduce carbon emissions from power grids and slow down climate change.
Unfortunately, the most accessible renewable power sources, such as wind and
solar, are highly fluctuating and thus bring a lot of uncertainty to power grid
operations and challenge existing optimization and control policies. The
chance-constrained alternating current (AC) optimal power flow (OPF) framework
finds the minimum cost generation dispatch maintaining the power grid
operations within security limits with a prescribed probability. Unfortunately,
the AC-OPF problem's chance-constrained extension is non-convex,
computationally challenging, and requires knowledge of system parameters and
additional assumptions on the behavior of renewable distribution. Known linear
and convex approximations to the above problems, though tractable, are too
conservative for operational practice and do not consider uncertainty in system
parameters. This paper presents an alternative data-driven approach based on
Gaussian process (GP) regression to close this gap. The GP approach learns a
simple yet non-convex data-driven approximation to the AC power flow equations
that can incorporate uncertainty inputs. The latter is then used to determine
the solution of CC-OPF efficiently, by accounting for both input and parameter
uncertainty. The practical efficiency of the proposed approach using different
approximations for GP-uncertainty propagation is illustrated over numerous IEEE
test cases.",0.17346674,0.05899459,0.07761824,A
9313,"There are also a number of areas for further research in the intersection of DP estimators and statistical
depth.","These assumptions are unlikely to hold in practice for many
use cases of interest, especially for use cases in which one or more variables exhibit thick tail behavior, and
we are also not aware of a way to check these assumptions using a DP mechanism without making other
strong distributional assumptions.","First, Rousseeuw and Hubert (1999) provide a quantile regression estimator based on regression
depth, along the lines of Koenker and Bassett Jr (1978), and it appears that similar techniques to the ones
used here can be used to formulate β−smooth upper bounds on the local sensitivity of these estimators.",2022-07-26 01:59:07+00:00,Differentially Private Estimation via Statistical Depth,stat.ML,"['stat.ML', 'cs.CR', 'cs.LG', 'econ.EM', 'stat.ME']",[arxiv.Result.Author('Ryan Cumings-Menon')],"Constructing a differentially private (DP) estimator requires deriving the
maximum influence of an observation, which can be difficult in the absence of
exogenous bounds on the input data or the estimator, especially in high
dimensional settings. This paper shows that standard notions of statistical
depth, i.e., halfspace depth and regression depth, are particularly
advantageous in this regard, both in the sense that the maximum influence of a
single observation is easy to analyze and that this value is typically low.
This is used to motivate new approximate DP location and regression estimators
using the maximizers of these two notions of statistical depth. A more
computationally efficient variant of the approximate DP regression estimator is
also provided. Also, to avoid requiring that users specify a priori bounds on
the estimates and/or the observations, variants of these DP mechanisms are
described that satisfy random differential privacy (RDP), which is a relaxation
of differential privacy provided by Hall, Wasserman, and Rinaldo (2013). We
also provide simulations of the two DP regression methods proposed here. The
proposed estimators appear to perform favorably relative to the existing DP
regression methods we consider in these simulations when either the sample size
is at least 100-200 or the privacy-loss budget is sufficiently high.",-0.13736272,-0.18498117,-0.3596726,C
9834,"How to measure variable importance in a tailored fashion for longitudinal data

                                                21
warrents further study, because this could be beneﬁcial in both understanding
disease progression and searching for target biomarkers for drug design.","Other approaches such as the variable-delete approach may also considered, but
correlation between predictor variables may negatively aﬀect its performance.","Another direction for future methodology development is on the eﬀective
handling of high dimensional longitudinal data.",2022-08-08 13:10:47+00:00,A review on longitudinal data analysis with random forest in precision medicine,stat.ML,"['stat.ML', 'cs.LG']","[arxiv.Result.Author('Jianchang Hu'), arxiv.Result.Author('Silke Szymczak')]","Precision medicine provides customized treatments to patients based on their
characteristics and is a promising approach to improving treatment efficiency.
Large scale omics data are useful for patient characterization, but often their
measurements change over time, leading to longitudinal data. Random forest is
one of the state-of-the-art machine learning methods for building prediction
models, and can play a crucial role in precision medicine. In this paper, we
review extensions of the standard random forest method for the purpose of
longitudinal data analysis. Extension methods are categorized according to the
data structures for which they are designed. We consider both univariate and
multivariate responses and further categorize the repeated measurements
according to whether the time effect is relevant. Information of available
software implementations of the reviewed extensions is also given. We conclude
with discussions on the limitations of our review and some future research
directions.",-0.36697507,0.12465751,-0.012679091,B
9961,Multiple directions of further research are considered at the moment.,"In contrast, the FoS model is the easiest to ﬁt among all the
models applied, howbeit it performed poorly in non-linear situations.","Our
proposed models can be extended to predict multidimensional (mainly two-
dimensional) functional response where t ∈ Rq, q > 1.",2022-08-10 16:04:58+00:00,Neural Networks for Scalar Input and Functional Output,stat.ML,"['stat.ML', 'cs.LG', 'stat.ME']","[arxiv.Result.Author('Sidi Wu'), arxiv.Result.Author('Cédric Beaulac'), arxiv.Result.Author('Jiguo Cao')]","The regression of a functional response on a set of scalar predictors can be
a challenging task, especially if there is a large number of predictors, these
predictors have interaction effects, or the relationship between those
predictors and the response is nonlinear. In this work, we propose a solution
to this problem: a feed-forward neural network (NN) designed to predict a
functional response using scalar inputs. First, we transform the functional
response to a finite-dimension representation and then we construct a NN that
outputs this representation. We proposed different objective functions to train
the NN. The proposed models are suited for both regularly and irregularly
spaced data and also provide multiple ways to apply a roughness penalty to
control the smoothness of the predicted curve. The difficulty in implementing
both those features lies in the definition of objective functions that can be
back-propagated. In our experiments, we demonstrate that our model outperforms
the conventional function-on-scalar regression model in multiple scenarios
while computationally scaling better with the dimension of the predictors.",-0.09951319,0.09207311,-0.2303852,B
10081,"Identifying
such fuels using the current model speciﬁcation would not be possible; to do so would require
changing the predictors that compose x(Ai)(s, t), which could be done in a further study.","However, as the proportion increases above
approximately 10% the value of the log-odds of p0(s, t) begins to decrease; this may be due
to a decrease in the abundance of fuels that burn more eﬃciently than grassland.","Figure S2 provides a map of the median estimated p0(s, t) for a ﬁxed time t; for brevity,
we consider here only the month July of 2007, as this month was the most devastating in
terms of burnt area across the entire U.S., but maps for other selected months are provided
in Figure S4.",2022-08-16 07:42:53+00:00,A unifying partially-interpretable framework for neural network-based extreme quantile regression,stat.ML,"['stat.ML', 'cs.LG', 'stat.ME']","[arxiv.Result.Author('Jordan Richards'), arxiv.Result.Author('Raphaël Huser')]","Risk management in many environmental settings requires an understanding of
the mechanisms that drive extreme events. Useful metrics for quantifying such
risk are extreme quantiles of response variables conditioned on predictor
variables that describe e.g., climate, biosphere and environmental states.
Typically these quantiles lie outside the range of observable data and so, for
estimation, require specification of parametric extreme value models within a
regression framework. Classical approaches in this context utilise linear or
additive relationships between predictor and response variables and suffer in
either their predictive capabilities or computational efficiency; moreover,
their simplicity is unlikely to capture the truly complex structures that lead
to the creation of extreme wildfires. In this paper, we propose a new
methodological framework for performing extreme quantile regression using
artificial neutral networks, which are able to capture complex non-linear
relationships and scale well to high-dimensional data. The ""black box"" nature
of neural networks means that they lack the desirable trait of interpretability
often favoured by practitioners; thus, we combine aspects of linear, and
additive, models with deep learning to create partially interpretable neural
networks that can be used for statistical inference but retain high prediction
accuracy. To complement this methodology, we further propose a novel point
process model for extreme values which overcomes the finite lower-endpoint
problem associated with the generalised extreme value class of distributions.
Efficacy of our unified framework is illustrated on U.S. wildfire data with a
high-dimensional predictor set and we illustrate vast improvements in
predictive performance over linear and spline-based regression techniques.",-0.30474955,0.012629406,-0.05448997,B
10082,"Identifying
such fuels using the current model speciﬁcation would not be possible; to do so would require
changing the predictors that compose x(Ai)(s, t), which could be done in a further study.","However, as the proportion increases above

approximately 10% the value of the log-odds of p0(s, t) begins to decrease; this may be due
to a decrease in the abundance of fuels that burn more eﬃciently than grassland.","Figure S2 provides a map of the median estimated p0(s, t) for a ﬁxed time t; for brevity,
we consider here only the month July of 2007, as this month was the most devastating in
terms of burnt area across the entire U.S., but maps for other selected months are provided
in Figure S4.",2022-08-16 07:42:53+00:00,A unifying partially-interpretable framework for neural network-based extreme quantile regression,stat.ML,"['stat.ML', 'cs.LG', 'stat.ME']","[arxiv.Result.Author('Jordan Richards'), arxiv.Result.Author('Raphaël Huser')]","Risk management in many environmental settings requires an understanding of
the mechanisms that drive extreme events. Useful metrics for quantifying such
risk are extreme quantiles of response variables conditioned on predictor
variables that describe e.g., climate, biosphere and environmental states.
Typically these quantiles lie outside the range of observable data and so, for
estimation, require specification of parametric extreme value models within a
regression framework. Classical approaches in this context utilise linear or
additive relationships between predictor and response variables and suffer in
either their predictive capabilities or computational efficiency; moreover,
their simplicity is unlikely to capture the truly complex structures that lead
to the creation of extreme wildfires. In this paper, we propose a new
methodological framework for performing extreme quantile regression using
artificial neutral networks, which are able to capture complex non-linear
relationships and scale well to high-dimensional data. The ""black box"" nature
of neural networks means that they lack the desirable trait of interpretability
often favoured by practitioners; thus, we combine aspects of linear, and
additive, models with deep learning to create partially interpretable neural
networks that can be used for statistical inference but retain high prediction
accuracy. To complement this methodology, we further propose a novel point
process model for extreme values which overcomes the finite lower-endpoint
problem associated with the generalised extreme value class of distributions.
Efficacy of our unified framework is illustrated on U.S. wildfire data with a
high-dimensional predictor set and we illustrate vast improvements in
predictive performance over linear and spline-based regression techniques.",-0.30474955,0.012629406,-0.05448997,B
10083,"Identifying
such fuels using the current model speciﬁcation is infeasible; to do so would require changing
the predictors that compose x(Ai)(s, t), which could be done in a further study.","However, as the proportion increases above
approximately 10% the value of the log-odds of p0(s, t) begins to decrease; this may be due
to a decrease in the abundance of fuels that burn more eﬃciently than grassland.","Figure 3 provides a map of the median estimated p0(s, t) for a ﬁxed time t; for brevity,
we consider here only the month July of 2007, as this month was the most devastating in
terms of burnt area across the entire U.S., but maps for other selected months are provided
in Figure S1.",2022-08-16 07:42:53+00:00,Regression modelling of spatiotemporal extreme U.S. wildfires via partially-interpretable neural networks,stat.ML,"['stat.ML', 'cs.LG', 'stat.ME']","[arxiv.Result.Author('Jordan Richards'), arxiv.Result.Author('Raphaël Huser')]","Risk management in many environmental settings requires an understanding of
the mechanisms that drive extreme events. Useful metrics for quantifying such
risk are extreme quantiles of response variables conditioned on predictor
variables that describe, e.g., climate, biosphere and environmental states.
Typically these quantiles lie outside the range of observable data and so, for
estimation, require specification of parametric extreme value models within a
regression framework. Classical approaches in this context utilise linear or
additive relationships between predictor and response variables and suffer in
either their predictive capabilities or computational efficiency; moreover,
their simplicity is unlikely to capture the truly complex structures that lead
to the creation of extreme wildfires. In this paper, we propose a new
methodological framework for performing extreme quantile regression using
artificial neutral networks, which are able to capture complex non-linear
relationships and scale well to high-dimensional data. The ``black box"" nature
of neural networks means that they lack the desirable trait of interpretability
often favoured by practitioners; thus, we unify linear, and additive,
regression methodology with deep learning to create partially-interpretable
neural networks that can be used for statistical inference but retain high
prediction accuracy. To complement this methodology, we further propose a novel
point process model for extreme values which overcomes the finite
lower-endpoint problem associated with the generalised extreme value class of
distributions. Efficacy of our unified framework is illustrated on U.S.
wildfire data with a high-dimensional predictor set and we illustrate vast
improvements in predictive performance over linear and spline-based regression
techniques.",-0.3067732,0.007360235,-0.07209395,B
10133,"We suspect this result may not entirely generalize
support In contrast, TSRD-τ employing the τ -Lasso estimator                     to all scenarios and this topic requires further study from the
succeeds in recovering the correct support, indicated by the                     optimization perspective.","We observe in our simulations that both                      randomly due to potential nice landscape of optimization
τ - and MM-estimators fail in recovering the correct support                     problem in conjunction with collaborative nature of fusion
and all irrelevant variables are selected within the estimated                   procedure.",following contingency table.,2022-08-17 11:17:47+00:00,Two-Stage Robust and Sparse Distributed Statistical Inference for Large-Scale Data,stat.ML,"['stat.ML', 'cs.LG', 'eess.SP']","[arxiv.Result.Author('Emadaldin Mozafari-Majd'), arxiv.Result.Author('Visa Koivunen')]","In this paper, we address the problem of conducting statistical inference in
settings involving large-scale data that may be high-dimensional and
contaminated by outliers. The high volume and dimensionality of the data
require distributed processing and storage solutions. We propose a two-stage
distributed and robust statistical inference procedures coping with
high-dimensional models by promoting sparsity. In the first stage, known as
model selection, relevant predictors are locally selected by applying robust
Lasso estimators to the distinct subsets of data. The variable selections from
each computation node are then fused by a voting scheme to find the sparse
basis for the complete data set. It identifies the relevant variables in a
robust manner. In the second stage, the developed statistically robust and
computationally efficient bootstrap methods are employed. The actual inference
constructs confidence intervals, finds parameter estimates and quantifies
standard deviation. Similar to stage 1, the results of local inference are
communicated to the fusion center and combined there. By using analytical
methods, we establish the favorable statistical properties of the robust and
computationally efficient bootstrap methods including consistency for a fixed
number of predictors, and robustness. The proposed two-stage robust and
distributed inference procedures demonstrate reliable performance and
robustness in variable selection, finding confidence intervals and bootstrap
approximations of standard deviations even when data is high-dimensional and
contaminated by outliers.",0.027418472,0.030646976,-0.17367774,B
10183,"While our current paper includes results that     ζk, B, F := k               k     (1   −  ∆tτ )2k−(  B+  F  )  ∆  t    B  +  F  ,
suggest that a cause of the decline of mean inference ac-
curacy with network size is connected to an increase of                               B  F                                        τ
a network’s mean anticlustering coeﬃcient (see Section
VI B), we anticipate that further research on the chal-      which depends on k and ∆tτ , and a matrix-valued part
lenges posed by large networks to inference methods is
a particularly interesting avenue of future research.","Fi-
nally, our results demonstrated that the mean inference      which has a scalar-valued part,
accuracy for many PEMs decreases with increasing net-
work size.","One    φ B , F := B + F A(1) F A(1) T B ,
can compute our proposed PEMs at low computational
cost for very large networks with hundreds or thousands      which is independent of k and ∆tτ .",2022-08-18 14:46:05+00:00,Network inference via process motifs for lagged correlation in linear stochastic processes,stat.ML,"['stat.ML', 'cs.LG', 'cs.SI', 'math.DS', 'physics.soc-ph', '92C42, 92B20, 94A16']","[arxiv.Result.Author('Alice C. Schwarze'), arxiv.Result.Author('Sara M. Ichinaga'), arxiv.Result.Author('Bingni W. Brunton')]","A major challenge for causal inference from time-series data is the trade-off
between computational feasibility and accuracy. Motivated by process motifs for
lagged covariance in an autoregressive model with slow mean-reversion, we
propose to infer networks of causal relations via pairwise edge measure (PEMs)
that one can easily compute from lagged correlation matrices. Motivated by
contributions of process motifs to covariance and lagged variance, we formulate
two PEMs that correct for confounding factors and for reverse causation. To
demonstrate the performance of our PEMs, we consider network interference from
simulations of linear stochastic processes, and we show that our proposed PEMs
can infer networks accurately and efficiently. Specifically, for slightly
autocorrelated time-series data, our approach achieves accuracies higher than
or similar to Granger causality, transfer entropy, and convergent crossmapping
-- but with much shorter computation time than possible with any of these
methods. Our fast and accurate PEMs are easy-to-implement methods for network
inference with a clear theoretical underpinning. They provide promising
alternatives to current paradigms for the inference of linear models from
time-series data, including Granger causality, vector-autoregression, and
sparse inverse covariance estimation.",0.15465115,-0.07269034,-0.14848545,A
